D,120,2022-08-13,12:45:00,台北標準時間,-40.6,-29.3,-34.9,75.0,81.1,,0.7,19.0
D,120,2022-08-13,12:46:00,台北標準時間,-40.7,-29.4,-35.1,75.0,81.1,,0.7,19.0
D,120,2022-08-13,12:47:00,台北標準時間,-40.5,-29.3,-34.9,75.0,81.6,,0.7,18.9
D,120,2022-08-13,12:48:00,台北標準時間,-40.5,-29.2,-34.9,75.0,81.3,,0.7,19.1
D,120,2022-08-13,12:49:00,台北標準時間,-40.2,-29.0,-34.6,75.0,81.5,,0.7,19.1
D,120,2022-08-13,12:50:00,台北標準時間,-40.4,-29.1,-34.8,75.0,81.3,,0.7,19.0
D,120,2022-08-13,12:51:00,台北標準時間,-40.5,-29.3,-34.9,75.0,80.9,,0.7,19.0
D,120,2022-08-13,12:52:00,台北標準時間,-40.6,-29.3,-34.9,75.0,81.2,,0.7,18.8
D,120,2022-08-13,12:53:00,台北標準時間,-40.6,-29.3,-35.0,75.0,81.0,,0.7,18.8
D,120,2022-08-13,12:54:00,台北標準時間,-40.6,-29.3,-35.0,75.0,81.0,,0.7,19.1
D,120,2022-08-13,12:55:00,台北標準時間,-40.3,-29.1,-34.7,75.0,81.0,,0.7,18.9
D,120,2022-08-13,12:56:00,台北標準時間,-40.5,-29.2,-34.8,75.0,81.2,,0.7,18.9
D,120,2022-08-13,12:57:00,台北標準時間,-40.3,-29.1,-34.7,75.0,81.5,,0.7,19.0
D,120,2022-08-13,12:58:00,台北標準時間,-40.3,-29.1,-34.7,75.0,81.6,,0.7,19.0
D,120,2022-08-13,12:59:00,台北標準時間,-40.1,-29.0,-34.6,75.0,81.5,,0.7,18.8
D,120,2022-08-13,13:00:00,台北標準時間,-40.5,-29.2,-34.9,75.0,81.4,,0.7,19.2
D,120,2022-08-13,13:01:00,台北標準時間,-40.4,-29.1,-34.8,75.0,81.5,,0.7,19.2
D,120,2022-08-13,13:02:00,台北標準時間,-40.5,-29.3,-34.9,75.0,81.5,,0.7,18.8
D,120,2022-08-13,13:03:00,台北標準時間,-40.6,-29.3,-34.9,75.0,81.3,,0.7,19.0
D,120,2022-08-13,13:04:00,台北標準時間,-40.5,-29.2,-34.8,75.0,81.8,,0.7,19.0
D,120,2022-08-13,13:05:00,台北標準時間,-40.5,-29.3,-34.9,75.0,81.2,,0.7,18.9
D,120,2022-08-13,13:06:00,台北標準時間,-40.6,-29.4,-35.0,75.0,81.9,,0.7,18.9
D,120,2022-08-13,13:07:00,台北標準時間,-40.6,-29.3,-34.9,75.0,81.4,,0.7,18.9
D,120,2022-08-13,13:08:00,台北標準時間,-40.5,-29.2,-34.8,75.0,81.5,,0.7,18.9
D,120,2022-08-13,13:09:00,台北標準時間,-40.5,-29.3,-34.9,75.0,81.6,,0.7,19.0
D,120,2022-08-13,13:10:00,台北標準時間,-40.4,-29.2,-34.8,75.0,81.7,,0.7,18.9
D,120,2022-08-13,13:11:00,台北標準時間,-40.6,-29.3,-35.0,75.0,81.3,,0.7,18.8
D,120,2022-08-13,13:12:00,台北標準時間,-40.5,-29.3,-34.9,75.0,81.5,,0.7,19.2
D,120,2022-08-13,13:13:00,台北標準時間,-40.5,-29.3,-34.9,75.0,81.5,,0.7,18.8
D,120,2022-08-13,13:14:00,台北標準時間,-40.5,-29.3,-34.9,75.0,81.5,,0.7,19.0
D,120,2022-08-13,13:15:00,台北標準時間,-40.5,-29.3,-34.9,75.0,81.6,,0.7,19.4
D,120,2022-08-13,13:16:00,台北標準時間,-40.5,-29.2,-34.9,75.0,81.4,,0.7,19.0
D,120,2022-08-13,13:17:00,台北標準時間,-40.6,-29.3,-35.0,75.0,81.5,,0.7,19.0
D,120,2022-08-13,13:18:00,台北標準時間,-40.6,-29.3,-35.0,75.0,81.5,,0.7,18.8
D,120,2022-08-13,13:19:00,台北標準時間,-40.6,-29.3,-35.0,75.0,81.5,,0.7,18.8
D,120,2022-08-13,13:20:00,台北標準時間,-40.7,-29.4,-35.0,75.0,81.4,,0.7,19.2
D,120,2022-08-13,13:21:00,台北標準時間,-40.6,-29.4,-35.0,75.0,81.1,,0.7,19.0
D,120,2022-08-13,13:22:00,台北標準時間,-40.6,-29.4,-35.0,75.0,81.4,,0.7,19.1
D,120,2022-08-13,13:23:00,台北標準時間,-40.7,-29.4,-35.0,75.0,81.4,,0.7,19.0
D,120,2022-08-13,13:24:00,台北標準時間,-40.7,-29.5,-35.1,75.0,80.8,,0.7,18.9
D,120,2022-08-13,13:25:00,台北標準時間,-40.8,-29.4,-35.1,75.0,80.8,,0.7,18.9
D,120,2022-08-13,13:26:00,台北標準時間,-40.8,-29.5,-35.2,75.0,81.1,,0.7,19.2
D,120,2022-08-13,13:27:00,台北標準時間,-40.9,-29.6,-35.2,75.0,80.7,,0.7,19.0
D,120,2022-08-13,13:28:00,台北標準時間,-40.8,-29.5,-35.2,75.0,80.7,,0.7,19.1
D,120,2022-08-13,13:29:00,台北標準時間,-40.8,-29.5,-35.2,75.0,80.8,,0.7,19.1
D,120,2022-08-13,13:30:00,台北標準時間,-40.8,-29.5,-35.2,75.0,80.6,,0.7,19.2
D,120,2022-08-13,13:31:00,台北標準時間,-40.9,-29.6,-35.2,75.0,80.8,,0.7,19.0
D,120,2022-08-13,13:32:00,台北標準時間,-40.7,-29.5,-35.1,75.0,81.2,,0.7,18.8
D,120,2022-08-13,13:33:00,台北標準時間,-40.7,-29.5,-35.1,75.0,80.9,,0.7,18.8
D,120,2022-08-13,13:34:00,台北標準時間,-40.9,-29.6,-35.2,75.0,80.7,,0.7,18.9
D,120,2022-08-13,13:35:00,台北標準時間,-40.9,-29.6,-35.2,75.0,80.8,,0.7,19.1
D,120,2022-08-13,13:36:00,台北標準時間,-41.0,-29.7,-35.3,75.0,81.0,,0.7,19.1
D,120,2022-08-13,13:37:00,台北標準時間,-41.0,-29.7,-35.3,75.0,80.8,,0.7,19.3
D,120,2022-08-13,13:38:00,台北標準時間,-41.0,-29.7,-35.4,75.0,80.7,,0.7,18.8
D,120,2022-08-13,13:39:00,台北標準時間,-40.9,-29.6,-35.2,75.0,80.7,,0.7,19.2
D,120,2022-08-13,13:40:00,台北標準時間,-40.9,-29.6,-35.2,75.0,80.8,,0.7,19.0
D,120,2022-08-13,13:41:00,台北標準時間,-40.9,-29.6,-35.3,75.0,80.7,,0.7,18.9
D,120,2022-08-13,13:42:00,台北標準時間,-41.0,-29.7,-35.3,75.0,80.7,,0.7,18.9
D,120,2022-08-13,13:43:00,台北標準時間,-41.0,-29.6,-35.3,75.0,80.4,,0.7,19.1
D,120,2022-08-13,13:44:00,台北標準時間,-41.0,-29.7,-35.3,75.0,80.6,,0.7,18.8
D,120,2022-08-13,13:45:00,台北標準時間,-41.0,-29.7,-35.4,75.0,80.1,,0.7,18.9
D,120,2022-08-13,13:46:00,台北標準時間,-41.2,-29.8,-35.5,75.0,80.3,,0.7,19.1
D,120,2022-08-13,13:47:00,台北標準時間,-41.1,-29.7,-35.4,75.0,80.2,,0.7,18.9
D,120,2022-08-13,13:48:00,台北標準時間,-41.2,-29.8,-35.5,75.0,80.2,,0.7,18.9
D,120,2022-08-13,13:49:00,台北標準時間,-41.2,-29.9,-35.5,75.0,80.1,,0.7,19.1
D,120,2022-08-13,13:50:00,台北標準時間,-41.2,-29.9,-35.5,75.0,79.9,,0.7,19.4
D,120,2022-08-13,13:51:00,台北標準時間,-41.2,-29.9,-35.5,75.0,80.0,,0.7,19.1
D,120,2022-08-13,13:52:00,台北標準時間,-41.3,-30.0,-35.7,75.0,79.6,,0.7,19.1
D,120,2022-08-13,13:53:00,台北標準時間,-41.3,-30.0,-35.6,75.0,79.5,,0.7,19.5
D,120,2022-08-13,13:54:00,台北標準時間,-41.5,-30.1,-35.8,75.0,79.3,,0.7,19.3
D,120,2022-08-13,13:55:00,台北標準時間,-41.3,-30.0,-35.6,75.0,79.5,,0.7,19.2
D,120,2022-08-13,13:56:00,台北標準時間,-41.5,-30.1,-35.8,75.0,79.3,,0.7,19.4
D,120,2022-08-13,13:57:00,台北標準時間,-41.5,-30.1,-35.8,75.0,79.4,,0.7,19.2
D,120,2022-08-13,13:58:00,台北標準時間,-41.6,-30.2,-35.9,75.0,79.2,,0.7,19.3
D,120,2022-08-13,13:59:00,台北標準時間,-41.6,-30.2,-35.9,75.0,78.9,,0.7,19.2
D,120,2022-08-13,14:00:00,台北標準時間,-41.7,-30.3,-36.0,75.0,78.5,,0.7,19.3
D,120,2022-08-13,14:01:00,台北標準時間,-41.8,-30.3,-36.1,75.0,78.9,,0.7,19.2
D,120,2022-08-13,14:02:00,台北標準時間,-41.8,-30.3,-36.0,75.0,78.7,,0.7,19.2
D,120,2022-08-13,14:03:00,台北標準時間,-41.9,-30.4,-36.2,75.0,78.4,,0.7,19.4
D,120,2022-08-13,14:04:00,台北標準時間,-41.9,-30.4,-36.1,75.0,78.4,,0.7,19.1
D,120,2022-08-13,14:05:00,台北標準時間,-42.0,-30.5,-36.2,75.0,78.5,,0.7,19.3
D,120,2022-08-13,14:06:00,台北標準時間,-41.8,-30.3,-36.1,75.0,79.0,,0.7,19.1
D,120,2022-08-13,14:07:00,台北標準時間,-41.8,-30.3,-36.1,75.0,78.8,,0.7,19.0
D,120,2022-08-13,14:08:00,台北標準時間,-41.7,-30.3,-36.0,75.0,78.9,,0.7,19.4
D,120,2022-08-13,14:09:00,台北標準時間,-41.8,-30.3,-36.1,75.0,78.8,,0.7,19.3
D,120,2022-08-13,14:10:00,台北標準時間,-41.8,-30.3,-36.0,75.0,78.6,,0.7,19.4
D,120,2022-08-13,14:11:00,台北標準時間,-41.9,-30.4,-36.1,75.0,78.5,,0.7,19.4
D,120,2022-08-13,14:12:00,台北標準時間,-41.9,-30.4,-36.2,75.0,78.4,,0.7,19.4
D,120,2022-08-13,14:13:00,台北標準時間,-41.9,-30.4,-36.2,75.0,78.4,,0.7,19.4
D,120,2022-08-13,14:14:00,台北標準時間,-41.9,-30.4,-36.2,75.0,78.3,,0.7,19.3
D,120,2022-08-13,14:15:00,台北標準時間,-42.0,-30.4,-36.2,75.0,78.0,,0.7,19.6
D,120,2022-08-13,14:16:00,台北標準時間,-41.8,-30.4,-36.1,75.0,77.9,,0.7,19.3
D,120,2022-08-13,14:17:00,台北標準時間,-41.8,-30.4,-36.1,75.0,78.1,,0.7,19.4
D,120,2022-08-13,14:18:00,台北標準時間,-41.7,-30.3,-36.0,75.0,78.3,,0.7,19.4
D,120,2022-08-13,14:19:00,台北標準時間,-41.8,-30.3,-36.1,75.0,78.2,,0.7,19.4
D,120,2022-08-13,14:20:00,台北標準時間,-41.3,-29.9,-35.6,75.0,79.1,,0.7,19.0
D,120,2022-08-13,14:21:00,台北標準時間,-41.0,-29.7,-35.3,75.0,79.5,,0.7,19.1
D,120,2022-08-13,14:22:00,台北標準時間,-40.7,-29.5,-35.1,75.0,79.9,,0.7,18.8
D,120,2022-08-13,14:23:00,台北標準時間,-40.9,-29.7,-35.3,75.0,79.8,,0.7,19.0
D,120,2022-08-13,14:24:00,台北標準時間,-41.2,-29.9,-35.5,75.0,79.6,,0.7,19.2
D,120,2022-08-13,14:25:00,台北標準時間,-41.1,-29.8,-35.4,75.0,79.5,,0.7,19.2
D,120,2022-08-13,14:26:00,台北標準時間,-41.2,-29.9,-35.6,75.0,79.2,,0.7,19.2
D,120,2022-08-13,14:27:00,台北標準時間,-41.3,-29.9,-35.6,75.0,79.2,,0.7,19.1
D,120,2022-08-13,14:28:00,台北標準時間,-41.2,-29.9,-35.5,75.0,79.3,,0.7,19.1
D,120,2022-08-13,14:29:00,台北標準時間,-41.2,-29.9,-35.5,75.0,79.4,,0.7,19.1
D,120,2022-08-13,14:30:00,台北標準時間,-41.4,-30.0,-35.7,75.0,78.9,,0.7,19.1
D,120,2022-08-13,14:31:00,台北標準時間,-41.2,-30.0,-35.6,75.0,79.1,,0.7,19.1
D,120,2022-08-13,14:32:00,台北標準時間,-41.2,-29.9,-35.6,75.0,79.2,,0.7,19.4
D,120,2022-08-13,14:33:00,台北標準時間,-41.2,-29.8,-35.5,75.0,79.5,,0.7,19.5
D,120,2022-08-13,14:34:00,台北標準時間,-41.2,-29.8,-35.5,75.0,79.4,,0.7,19.1
D,120,2022-08-13,14:35:00,台北標準時間,-40.9,-29.7,-35.3,75.0,79.9,,0.7,18.8
D,120,2022-08-13,14:36:00,台北標準時間,-41.1,-29.8,-35.5,75.0,79.4,,0.7,19.1
D,120,2022-08-13,14:37:00,台北標準時間,-41.0,-29.7,-35.3,75.0,79.7,,0.7,19.2
D,120,2022-08-13,14:38:00,台北標準時間,-41.1,-29.7,-35.4,75.0,79.5,,0.7,19.0
D,120,2022-08-13,14:39:00,台北標準時間,-41.0,-29.7,-35.3,75.0,79.5,,0.7,18.9
D,120,2022-08-13,14:40:00,台北標準時間,-41.1,-29.8,-35.4,75.0,79.3,,0.7,19.0
D,120,2022-08-13,14:41:00,台北標準時間,-41.1,-29.8,-35.4,75.0,79.8,,0.7,18.9
D,120,2022-08-13,14:42:00,台北標準時間,-41.1,-29.9,-35.5,75.0,79.3,,0.7,19.4
D,120,2022-08-13,14:43:00,台北標準時間,-41.2,-29.9,-35.6,75.0,79.2,,0.7,19.0
D,120,2022-08-13,14:44:00,台北標準時間,-41.2,-29.9,-35.6,75.0,79.1,,0.7,19.0
D,120,2022-08-13,14:45:00,台北標準時間,-41.4,-30.0,-35.7,75.0,79.1,,0.7,19.1
D,120,2022-08-13,14:46:00,台北標準時間,-41.3,-30.0,-35.6,75.0,79.1,,0.7,18.8
D,120,2022-08-13,14:47:00,台北標準時間,-41.4,-30.1,-35.8,75.0,79.0,,0.7,19.2
D,120,2022-08-13,14:48:00,台北標準時間,-41.5,-30.2,-35.8,75.0,78.9,,0.7,19.1
D,120,2022-08-13,14:49:00,台北標準時間,-41.5,-30.1,-35.8,75.0,79.2,,0.7,19.2
D,120,2022-08-13,14:50:00,台北標準時間,-41.4,-30.1,-35.8,75.0,79.2,,0.7,19.3
D,120,2022-08-13,14:51:00,台北標準時間,-41.4,-30.1,-35.8,75.0,79.1,,0.7,19.3
D,120,2022-08-13,14:52:00,台北標準時間,-41.5,-30.2,-35.8,75.0,78.9,,0.7,19.4
D,120,2022-08-13,14:53:00,台北標準時間,-41.4,-30.1,-35.7,75.0,79.1,,0.7,19.4
D,120,2022-08-13,14:54:00,台北標準時間,-41.4,-30.1,-35.7,75.0,78.8,,0.7,19.4
D,120,2022-08-13,14:55:00,台北標準時間,-41.3,-30.0,-35.7,75.0,78.9,,0.7,19.2
D,120,2022-08-13,14:56:00,台北標準時間,-41.4,-30.0,-35.7,75.0,79.0,,0.7,19.2
D,120,2022-08-13,14:57:00,台北標準時間,-41.3,-30.0,-35.7,75.0,78.4,,0.7,19.5
D,120,2022-08-13,14:58:00,台北標準時間,-41.4,-30.1,-35.7,75.0,79.1,,0.7,19.3
D,120,2022-08-13,14:59:00,台北標準時間,-41.2,-30.0,-35.6,75.0,79.2,,0.7,19.1
D,120,2022-08-13,15:00:00,台北標準時間,-41.3,-30.0,-35.6,75.0,79.1,,0.7,19.1
D,120,2022-08-13,15:01:00,台北標準時間,-41.3,-30.0,-35.7,75.0,79.4,,0.7,19.2
D,120,2022-08-13,15:02:00,台北標準時間,-41.1,-29.9,-35.5,75.0,79.8,,0.7,19.2
D,120,2022-08-13,15:03:00,台北標準時間,-41.2,-29.9,-35.6,75.0,79.4,,0.7,19.2
D,120,2022-08-13,15:04:00,台北標準時間,-41.2,-29.9,-35.6,75.0,79.4,,0.7,19.1
D,120,2022-08-13,15:05:00,台北標準時間,-41.2,-30.0,-35.6,75.0,79.2,,0.7,18.9
D,120,2022-08-13,15:06:00,台北標準時間,-41.1,-29.9,-35.5,75.0,79.5,,0.7,19.0
D,120,2022-08-13,15:07:00,台北標準時間,-41.2,-30.0,-35.6,75.0,79.4,,0.7,19.3
D,120,2022-08-13,15:08:00,台北標準時間,-41.2,-30.0,-35.6,75.0,79.4,,0.7,19.1
D,120,2022-08-13,15:09:00,台北標準時間,-41.2,-29.9,-35.6,75.0,79.8,,0.7,18.9
D,120,2022-08-13,15:10:00,台北標準時間,-41.2,-29.9,-35.6,75.0,79.8,,0.7,19.0
D,120,2022-08-13,15:11:00,台北標準時間,-41.3,-30.0,-35.7,75.0,79.8,,0.7,19.3
D,120,2022-08-13,15:12:00,台北標準時間,-41.3,-30.1,-35.7,75.0,79.3,,0.7,19.2
D,120,2022-08-13,15:13:00,台北標準時間,-41.5,-30.2,-35.9,75.0,79.0,,0.7,19.0
D,120,2022-08-13,15:14:00,台北標準時間,-41.5,-30.2,-35.9,75.0,79.2,,0.7,19.2
D,120,2022-08-13,15:15:00,台北標準時間,-41.7,-30.3,-36.0,75.0,79.1,,0.7,19.4
D,120,2022-08-13,15:16:00,台北標準時間,-41.7,-30.4,-36.0,75.0,78.7,,0.7,19.4
D,120,2022-08-13,15:17:00,台北標準時間,-41.7,-30.4,-36.1,75.0,78.5,,0.7,19.2
D,120,2022-08-13,15:18:00,台北標準時間,-41.8,-30.5,-36.1,75.0,78.4,,0.7,19.2
D,120,2022-08-13,15:19:00,台北標準時間,-41.7,-30.4,-36.0,75.0,78.3,,0.7,19.3
D,120,2022-08-13,15:20:00,台北標準時間,-41.8,-30.4,-36.1,75.0,78.4,,0.7,19.3
D,120,2022-08-13,15:21:00,台北標準時間,-41.8,-30.4,-36.1,75.0,78.4,,0.7,19.2
D,120,2022-08-13,15:22:00,台北標準時間,-41.8,-30.5,-36.1,75.0,78.4,,0.7,19.3
D,120,2022-08-13,15:23:00,台北標準時間,-41.9,-30.5,-36.2,75.0,78.4,,0.7,19.4
D,120,2022-08-13,15:24:00,台北標準時間,-41.9,-30.5,-36.2,75.0,78.4,,0.7,19.2
D,120,2022-08-13,15:25:00,台北標準時間,-41.8,-30.5,-36.2,75.0,78.2,,0.7,19.3
D,120,2022-08-13,15:26:00,台北標準時間,-41.7,-30.4,-36.1,75.0,78.4,,0.7,19.1
D,120,2022-08-13,15:27:00,台北標準時間,-41.5,-30.2,-35.9,75.0,79.1,,0.7,19.2
D,120,2022-08-13,15:28:00,台北標準時間,-40.7,-29.6,-35.2,75.0,79.9,,0.7,18.9
D,120,2022-08-13,15:29:00,台北標準時間,-41.1,-29.9,-35.5,75.0,79.7,,0.7,19.1
D,120,2022-08-13,15:30:00,台北標準時間,-40.9,-29.8,-35.4,75.0,79.5,,0.7,19.0
D,120,2022-08-13,15:31:00,台北標準時間,-41.2,-30.0,-35.6,75.0,79.3,,0.7,19.1
D,120,2022-08-13,15:32:00,台北標準時間,-41.3,-30.1,-35.7,75.0,79.2,,0.7,19.1
D,120,2022-08-13,15:33:00,台北標準時間,-41.5,-30.2,-35.8,75.0,79.1,,0.7,19.3
D,120,2022-08-13,15:34:00,台北標準時間,-41.4,-30.2,-35.8,75.0,79.1,,0.7,19.0
D,120,2022-08-13,15:35:00,台北標準時間,-41.6,-30.3,-35.9,75.0,78.5,,0.7,19.3
D,120,2022-08-13,15:36:00,台北標準時間,-41.5,-30.3,-35.9,75.0,78.9,,0.7,19.3
D,120,2022-08-13,15:37:00,台北標準時間,-41.5,-30.3,-35.9,75.0,78.7,,0.7,19.3
D,120,2022-08-13,15:38:00,台北標準時間,-41.5,-30.2,-35.9,75.0,79.0,,0.7,19.3
D,120,2022-08-13,15:39:00,台北標準時間,-41.5,-30.2,-35.9,75.0,79.1,,0.7,19.3
D,120,2022-08-13,15:40:00,台北標準時間,-41.4,-30.2,-35.8,75.0,78.9,,0.7,18.9
D,120,2022-08-13,15:41:00,台北標準時間,-41.5,-30.2,-35.9,75.0,79.1,,0.7,19.4
D,120,2022-08-13,15:42:00,台北標準時間,-41.6,-30.3,-35.9,75.0,78.9,,0.7,19.2
D,120,2022-08-13,15:43:00,台北標準時間,-41.6,-30.3,-36.0,75.0,78.8,,0.7,19.1
D,120,2022-08-13,15:44:00,台北標準時間,-41.7,-30.4,-36.0,75.0,78.5,,0.7,19.6
D,120,2022-08-13,15:45:00,台北標準時間,-41.6,-30.3,-36.0,75.0,79.0,,0.7,19.2
D,120,2022-08-13,15:46:00,台北標準時間,-41.7,-30.4,-36.0,75.0,78.5,,0.7,19.3
D,120,2022-08-13,15:47:00,台北標準時間,-41.5,-30.3,-35.9,75.0,79.0,,0.7,19.6
D,120,2022-08-13,15:48:00,台北標準時間,-41.5,-30.2,-35.9,75.0,78.6,,0.7,19.2
D,120,2022-08-13,15:49:00,台北標準時間,-41.3,-30.0,-35.6,75.0,79.2,,0.7,19.3
D,120,2022-08-13,15:50:00,台北標準時間,-41.2,-30.0,-35.6,75.0,79.3,,0.7,19.0
D,120,2022-08-13,15:51:00,台北標準時間,-41.1,-29.9,-35.5,75.0,79.3,,0.7,19.1
D,120,2022-08-13,15:52:00,台北標準時間,-41.1,-29.8,-35.5,75.0,79.7,,0.7,19.0
D,120,2022-08-13,15:53:00,台北標準時間,-40.9,-29.8,-35.3,75.0,80.0,,0.7,19.0
D,120,2022-08-13,15:54:00,台北標準時間,-41.1,-29.9,-35.5,75.0,79.8,,0.7,19.0
D,120,2022-08-13,15:55:00,台北標準時間,-41.0,-29.8,-35.4,75.0,79.9,,0.7,19.1
D,120,2022-08-13,15:56:00,台北標準時間,-40.9,-29.7,-35.3,75.0,79.8,,0.7,18.9
D,120,2022-08-13,15:57:00,台北標準時間,-40.8,-29.6,-35.2,75.0,79.7,,0.7,19.0
D,120,2022-08-13,15:58:00,台北標準時間,-40.9,-29.7,-35.3,75.0,80.0,,0.7,18.9
D,120,2022-08-13,15:59:00,台北標準時間,-40.8,-29.6,-35.2,75.0,80.1,,0.7,18.9
D,120,2022-08-13,16:00:00,台北標準時間,-40.7,-29.6,-35.2,75.0,80.1,,0.7,18.9
D,120,2022-08-13,16:01:00,台北標準時間,-40.7,-29.6,-35.1,75.0,80.1,,0.7,18.9
D,120,2022-08-13,16:02:00,台北標準時間,-40.6,-29.5,-35.1,75.0,80.4,,0.7,18.9
D,120,2022-08-13,16:03:00,台北標準時間,-40.8,-29.6,-35.2,75.0,80.0,,0.7,19.2
D,120,2022-08-13,16:04:00,台北標準時間,-40.7,-29.5,-35.1,75.0,80.7,,0.7,19.0
D,120,2022-08-13,16:05:00,台北標準時間,-40.8,-29.6,-35.2,75.0,80.3,,0.7,18.8
D,120,2022-08-13,16:06:00,台北標準時間,-40.7,-29.6,-35.1,75.0,80.6,,0.7,19.0
D,120,2022-08-13,16:07:00,台北標準時間,-40.9,-29.7,-35.3,75.0,80.1,,0.7,19.3
D,120,2022-08-13,16:08:00,台北標準時間,-40.9,-29.7,-35.3,75.0,79.9,,0.7,19.1
D,120,2022-08-13,16:09:00,台北標準時間,-40.9,-29.7,-35.3,75.0,80.0,,0.7,19.1
D,120,2022-08-13,16:10:00,台北標準時間,-41.1,-29.9,-35.5,75.0,80.0,,0.7,19.2
D,120,2022-08-13,16:11:00,台北標準時間,-41.2,-30.0,-35.6,75.0,79.3,,0.7,19.4
D,120,2022-08-13,16:12:00,台北標準時間,-41.3,-30.1,-35.7,75.0,79.4,,0.7,19.3
D,120,2022-08-13,16:13:00,台北標準時間,-41.3,-30.0,-35.7,75.0,79.5,,0.7,19.3
D,120,2022-08-13,16:14:00,台北標準時間,-41.5,-30.1,-35.8,75.0,79.2,,0.7,19.3
D,120,2022-08-13,16:15:00,台北標準時間,-41.5,-30.2,-35.9,75.0,78.6,,0.7,19.1
D,120,2022-08-13,16:16:00,台北標準時間,-41.6,-30.3,-36.0,75.0,78.6,,0.7,19.3
D,120,2022-08-13,16:17:00,台北標準時間,-41.6,-30.3,-36.0,75.0,78.5,,0.7,19.3
D,120,2022-08-13,16:18:00,台北標準時間,-41.6,-30.3,-36.0,75.0,78.7,,0.7,19.2
D,120,2022-08-13,16:19:00,台北標準時間,-41.7,-30.4,-36.0,75.0,78.8,,0.7,19.5
D,120,2022-08-13,16:20:00,台北標準時間,-41.7,-30.4,-36.0,75.0,78.5,,0.7,19.3
D,120,2022-08-13,16:21:00,台北標準時間,-41.7,-30.4,-36.1,75.0,78.6,,0.7,19.4
D,120,2022-08-13,16:22:00,台北標準時間,-41.7,-30.4,-36.1,75.0,78.4,,0.7,19.4
D,120,2022-08-13,16:23:00,台北標準時間,-41.6,-30.3,-36.0,75.0,78.4,,0.7,19.5
D,120,2022-08-13,16:24:00,台北標準時間,-41.7,-30.4,-36.0,75.0,78.4,,0.7,19.3
D,120,2022-08-13,16:25:00,台北標準時間,-41.7,-30.4,-36.1,75.0,78.4,,0.7,19.4
D,120,2022-08-13,16:26:00,台北標準時間,-41.7,-30.4,-36.1,75.0,78.5,,0.7,19.3
D,120,2022-08-13,16:27:00,台北標準時間,-41.4,-30.2,-35.8,75.0,78.4,,0.7,19.4
D,120,2022-08-13,16:28:00,台北標準時間,-41.5,-30.2,-35.8,75.0,78.8,,0.7,19.3
D,120,2022-08-13,16:29:00,台北標準時間,-41.4,-30.2,-35.8,75.0,78.5,,0.7,19.2
D,120,2022-08-13,16:30:00,台北標準時間,-41.5,-30.3,-35.9,75.0,78.6,,0.7,19.5
D,120,2022-08-13,16:31:00,台北標準時間,-41.4,-30.2,-35.8,75.0,78.5,,0.7,19.3
D,120,2022-08-13,16:32:00,台北標準時間,-41.5,-30.2,-35.8,75.0,78.5,,0.7,19.2
D,120,2022-08-13,16:33:00,台北標準時間,-41.3,-30.1,-35.7,75.0,79.1,,0.7,19.5
D,120,2022-08-13,16:34:00,台北標準時間,-41.3,-30.1,-35.7,75.0,79.1,,0.7,19.2
D,120,2022-08-13,16:35:00,台北標準時間,-41.4,-30.1,-35.8,75.0,78.7,,0.7,19.1
D,120,2022-08-13,16:36:00,台北標準時間,-41.3,-30.0,-35.6,75.0,79.1,,0.7,19.1
D,120,2022-08-13,16:37:00,台北標準時間,-41.1,-30.0,-35.5,75.0,79.7,,0.7,19.1
D,120,2022-08-13,16:38:00,台北標準時間,-40.9,-29.7,-35.3,75.0,79.9,,0.7,19.1
D,120,2022-08-13,16:39:00,台北標準時間,-40.7,-29.6,-35.1,75.0,80.0,,0.7,19.2
D,120,2022-08-13,16:40:00,台北標準時間,-40.9,-29.8,-35.3,75.0,79.9,,0.7,19.2
D,120,2022-08-13,16:41:00,台北標準時間,-40.8,-29.7,-35.2,75.0,80.2,,0.7,19.0
D,120,2022-08-13,16:42:00,台北標準時間,-41.0,-29.9,-35.5,75.0,80.0,,0.7,19.4
D,120,2022-08-13,16:43:00,台北標準時間,-40.8,-29.7,-35.2,75.0,80.0,,0.7,19.0
D,120,2022-08-13,16:44:00,台北標準時間,-41.1,-29.9,-35.5,75.0,79.9,,0.7,19.0
D,120,2022-08-13,16:45:00,台北標準時間,-41.2,-30.0,-35.6,75.0,79.6,,0.7,19.2
D,120,2022-08-13,16:46:00,台北標準時間,-41.1,-29.9,-35.5,75.0,79.3,,0.7,19.3
D,120,2022-08-13,16:47:00,台北標準時間,-41.3,-30.1,-35.7,75.0,79.2,,0.7,19.5
D,120,2022-08-13,16:48:00,台北標準時間,-41.4,-30.2,-35.8,75.0,78.9,,0.7,19.2
D,120,2022-08-13,16:49:00,台北標準時間,-41.5,-30.2,-35.8,75.0,78.6,,0.7,19.5
D,120,2022-08-13,16:50:00,台北標準時間,-41.4,-30.1,-35.7,75.0,79.0,,0.7,19.5
D,120,2022-08-13,16:51:00,台北標準時間,-41.6,-30.3,-35.9,75.0,78.6,,0.7,19.6
D,120,2022-08-13,16:52:00,台北標準時間,-41.5,-30.2,-35.9,75.0,78.5,,0.7,19.4
D,120,2022-08-13,16:53:00,台北標準時間,-41.2,-30.1,-35.6,75.0,78.9,,0.7,19.3
D,120,2022-08-13,16:54:00,台北標準時間,-41.1,-30.0,-35.6,75.0,79.4,,0.7,19.4
